Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
TestGenericUDFBridge.java,6.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.94,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFCbrt.java,13.0,1.0,0.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.5,1.0,2.5,4.0,2.0,5.0,8.0,0.0,0.0,0.0,0.5,1.0,0.0
TestGenericUDFCeil.java,18.0,2.0,0.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09,0.0,1.6,2.0,7.0,8.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFConcat.java,11.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.36,0.0,0.6666666666666666,1.0,5.0,5.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFDate.java,17.0,3.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.36,1.0,2.208333333333333,7.0,3.0,6.083333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFDateAdd.java,20.0,4.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.21,2.0,2.0,2.0,7.0,7.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFDateDiff.java,25.0,5.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.28,1.0,1.0,1.0,7.0,7.666666666666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFDateFormat.java,16.0,1.0,1.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.16,2.0,3.375,7.0,3.0,3.625,5.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFDateSub.java,20.0,4.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.21,2.0,2.0,2.0,7.0,7.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFDecode.java,11.0,2.0,0.0,2.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.59,0.0,2.5,5.0,1.0,3.0,5.0,0.0,0.0,0.0,0.5,1.0,0.0
TestGenericUDFEncode.java,13.0,2.0,0.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,2.5,5.0,1.0,4.5,8.0,0.0,0.0,1.0,1.0,1.0,0.0
TestGenericUDFFactorial.java,14.0,1.0,1.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.46,1.0,2.0,4.0,2.0,3.6666666666666665,7.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
TestGenericUDFFloor.java,18.0,2.0,0.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09,0.0,1.6,2.0,7.0,8.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFFromUtcTimestamp.java,18.0,2.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.31,1.0,2.6666666666666665,6.0,3.0,3.6666666666666665,5.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
TestGenericUDFGreatest.java,18.0,3.0,0.0,4.0,2.0,1.0,24.0,0.0,1.0,0.0,0.0,3.0,15.0,2.0,0.0,0.1,2.0,3.272727272727273,11.0,2.0,3.0,5.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.0
TestGenericUDFInitCap.java,10.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.59,1.0,2.5,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFLTrim.java,10.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.59,1.0,2.5,4.0,3.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFLastDay.java,19.0,1.0,2.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.32,1.0,2.75,5.0,2.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFLeast.java,18.0,3.0,0.0,4.0,2.0,1.0,25.0,0.0,1.0,0.0,0.0,3.0,15.0,2.0,0.0,0.1,2.0,3.272727272727273,11.0,2.0,3.0,5.0,0.0,0.0,0.0,0.7272727272727273,1.0,0.0
TestGenericUDFLevenshtein.java,15.0,1.0,0.0,2.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.21,1.0,2.8,5.0,2.0,4.2,7.0,0.0,0.0,0.0,0.8,1.0,0.0
TestGenericUDFLpad.java,11.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,2.0,4.0,6.0,3.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFMacro.java,15.0,0.0,0.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,43.0,0.23,1.0,4.666666666666667,7.0,6.0,12.333333333333334,16.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFMonthsBetween.java,31.0,3.0,7.0,3.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.44,1.0,3.0,5.0,2.0,4.333333333333333,7.0,0.0,0.0,0.0,0.5,1.0,0.0
TestGenericUDFNextDay.java,23.0,2.0,1.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.25,1.0,3.0,5.0,2.0,3.5,4.0,0.0,0.0,0.0,0.5,1.0,0.0
TestGenericUDFOPDivide.java,18.0,2.0,0.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.09,0.0,1.6923076923076923,7.0,1.0,8.23076923076923,13.0,0.0,0.0,0.0,0.0,0.0,1.0
TestGenericUDFOPMinus.java,20.0,2.0,0.0,1.0,1.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.06,0.0,2.0,3.0,5.0,9.0625,13.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFOPMod.java,18.0,2.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.15,0.0,0.6666666666666666,1.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFOPMultiply.java,19.0,3.0,0.0,1.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.1,0.0,1.6,3.0,5.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFOPNegative.java,18.0,2.0,0.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09,0.0,1.6,2.0,7.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFOPPlus.java,21.0,2.0,1.0,1.0,1.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.07,0.0,2.2,3.0,5.0,9.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFOPPositive.java,18.0,2.0,0.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09,0.0,1.6,2.0,7.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFPosMod.java,18.0,2.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.15,0.0,0.6666666666666666,1.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFPower.java,20.0,2.0,0.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1,1.0,2.375,3.0,8.0,10.375,13.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFPrintf.java,24.0,3.0,0.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17,1.0,1.0,1.0,10.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFQuarter.java,23.0,1.0,2.0,2.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.19,1.0,2.5,4.0,2.0,4.833333333333333,8.0,0.0,0.0,0.0,0.5,1.0,0.0
TestGenericUDFRTrim.java,9.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.59,1.0,2.5,4.0,3.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFRegexp.java,16.0,1.0,1.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.24,1.0,3.1666666666666665,7.0,2.0,4.166666666666667,7.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
TestGenericUDFRound.java,16.0,1.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.14,1.0,4.166666666666667,8.0,6.0,8.333333333333334,13.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
TestGenericUDFRpad.java,11.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,2.0,4.0,6.0,3.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFSha2.java,16.0,2.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.12,2.0,3.142857142857143,10.0,3.0,3.142857142857143,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFSortArray.java,23.0,3.0,0.0,1.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14,2.0,3.8,7.0,4.0,5.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFSoundex.java,15.0,2.0,0.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.25,1.0,2.25,4.0,2.0,4.0,6.0,0.0,0.0,0.0,0.75,1.0,0.0
TestGenericUDFSubstringIndex.java,15.0,2.0,1.0,3.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.35,2.0,3.75,6.0,2.0,3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFToUnixTimestamp.java,17.0,2.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.26,1.0,2.8,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.4,1.0,0.0
TestGenericUDFTrim.java,10.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.59,1.0,2.5,4.0,3.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFTrunc.java,62.0,13.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.08,1.0,2.857142857142857,10.0,2.0,2.857142857142857,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGenericUDFUtils.java,28.0,5.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.74,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TestGroupingValidator.java,6.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3,1.0,1.0,1.0,3.0,3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHBaseAggrStatsCacheIntegration.java,53.0,6.0,2.0,1.0,1.0,1.8333333333333333,13.166666666666666,0.0,7.0,2.0,1.0,0.0,3.0,1.1666666666666667,16.666666666666668,0.09,0.0,2.142857142857143,4.0,0.0,20.5,45.0,0.0,0.0,0.0,0.6428571428571429,2.0,0.0
TestHBaseAggregateStatsCache.java,30.0,3.0,1.0,1.0,1.0,1.8,12.4,0.0,6.0,0.0,1.0,0.0,2.0,1.0,10.6,0.12,1.0,2.5,4.0,0.0,14.7,39.0,0.0,0.0,0.0,0.2,1.0,0.0
TestHBaseFilterPlanUtil.java,30.0,5.0,5.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,64.0,0.27,0.0,4.071428571428571,13.0,1.0,7.428571428571429,17.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.0
TestHBaseImport.java,43.0,8.0,2.0,5.0,1.0,1.0,40.0,0.0,1.0,2.0,0.0,1.0,9.0,2.0,85.0,0.1,0.0,5.461538461538462,24.0,2.0,20.692307692307693,34.0,0.0,0.0,0.0,1.0769230769230769,3.0,0.0
TestHBaseMetastoreSql.java,13.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.16,0.0,0.7692307692307693,1.0,1.0,2.769230769230769,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHBaseSchemaTool.java,24.0,2.0,1.0,1.0,1.0,1.0,25.5,0.0,1.0,2.0,0.0,0.0,6.0,2.0,40.5,0.07,0.0,2.958333333333333,18.0,1.0,5.916666666666667,44.0,0.0,0.0,0.0,0.0416666666666666,1.0,1.0
TestHBaseSchemaTool2.java,7.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,67.0,0.65,0.0,1.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHBaseSerDe.java,30.0,6.0,2.0,2.0,1.0,1.0,34.5,0.0,2.0,0.0,1.0,33.0,6.0,1.5,6.5,0.09,0.0,4.294117647058823,13.0,3.0,9.705882352941176,35.0,0.0,0.0,0.0,0.4509803921568627,3.0,1.0
TestHBaseStore.java,26.0,1.0,3.0,1.0,1.0,1.0,51.333333333333336,0.0,1.0,9.0,0.0,11.0,3.0,1.3333333333333333,77.33333333333333,0.16,0.0,3.978260869565217,12.0,0.0,18.68478260869565,106.0,0.0,0.0,0.0,0.4347826086956521,3.0,1.0
TestHBaseStoreCached.java,32.0,2.0,0.0,1.0,1.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,56.0,0.07,2.0,2.2222222222222223,3.0,4.0,23.33333333333333,43.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0
TestHBaseStoreIntegration.java,43.0,5.0,1.0,2.0,1.0,1.0,59.0,0.0,1.0,2.0,0.0,4.0,11.0,2.0,90.0,0.04,0.0,3.282051282051282,11.0,1.0,17.923076923076923,106.0,0.0,0.0,0.0,0.8461538461538461,3.0,0.0
TestHCatAuthUtil.java,10.0,0.0,2.0,1.0,1.0,1.5,9.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.63,0.0,1.25,2.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHCatClient.java,41.0,5.0,4.0,2.0,1.0,1.625,17.75,0.0,5.0,5.0,0.0,2.0,8.0,1.125,15.375,0.13,0.0,4.977272727272728,16.0,1.0,17.65909090909091,60.0,0.0,0.0,0.0,0.6590909090909091,3.0,0.0
TestHCatClientNotification.java,16.0,1.0,0.0,1.0,1.0,1.6666666666666667,13.666666666666666,0.0,3.0,1.0,0.0,0.0,2.0,1.0,5.0,0.12,1.0,3.3846153846153846,5.0,3.0,12.846153846153848,27.0,0.0,0.0,0.0,0.0769230769230769,1.0,0.0
TestHCatDynamicPartitioned.java,16.0,2.0,1.0,2.0,1.0,1.0,27.0,2.0,1.0,2.0,0.0,0.0,7.0,3.0,67.0,0.21,0.0,4.875,15.0,1.0,5.75,16.0,0.0,0.0,0.0,0.5,2.0,0.0
TestHCatExternalDynamicPartitioned.java,7.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHCatExternalNonPartitioned.java,5.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHCatExternalPartitioned.java,5.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHCatHiveCompatibility.java,29.0,6.0,2.0,2.0,1.0,1.0,21.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.29,1.0,3.6666666666666665,5.0,5.0,13.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0
TestHCatHiveThriftCompatibility.java,35.0,5.0,2.0,2.0,1.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,25.0,0.29,5.0,5.0,5.0,12.0,12.5,13.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHCatInputFormat.java,19.0,3.0,1.0,2.0,1.0,1.0,16.333333333333332,0.0,2.0,0.0,0.0,1.0,4.0,2.0,41.66666666666666,0.23,0.0,2.4285714285714284,5.0,2.0,8.714285714285714,19.0,0.0,0.0,0.0,0.5714285714285714,2.0,0.0
TestHCatInputFormatMethods.java,21.0,4.0,0.0,2.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,50.0,0.41,2.0,2.0,2.0,5.0,9.0,13.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHCatLoader.java,22.0,2.0,1.0,2.0,1.0,1.0,14.117647058823527,0.0,4.0,8.0,3.0,7.0,6.0,1.1176470588235294,13.588235294117649,0.13,0.0,5.328125,17.0,1.0,7.90625,33.0,0.0,0.0,0.0,0.65625,3.0,0.0
TestHCatLoaderComplexSchema.java,17.0,1.0,1.0,2.0,1.0,1.0,5.25,0.0,8.0,2.0,0.0,10.0,6.0,1.0,9.25,0.12,0.0,4.0,10.0,1.0,5.25,20.0,0.0,0.0,0.0,0.4375,2.0,0.0
TestHCatLoaderEncryption.java,12.0,1.0,0.0,2.0,1.0,1.0,19.25,0.0,4.0,6.0,5.0,9.0,7.0,1.25,22.5,0.08,0.0,4.761904761904762,15.0,1.0,6.761904761904762,33.0,0.0,0.0,0.0,0.7142857142857143,2.0,0.0
TestHCatLoaderStorer.java,50.0,6.0,6.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.28,4.0,6.666666666666667,11.0,8.0,18.666666666666668,26.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
TestHCatMultiOutputFormat.java,27.0,2.0,3.0,3.0,1.0,1.25,24.0,0.0,4.0,5.0,0.0,5.0,5.0,1.25,16.0,0.14,3.0,6.5,17.0,3.0,14.7,29.0,0.0,0.0,0.0,1.1,3.0,1.0
TestHCatMutableDynamicPartitioned.java,5.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHCatMutableNonPartitioned.java,5.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHCatMutablePartitioned.java,5.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHCatNonPartitioned.java,19.0,3.0,1.0,2.0,1.0,1.0,20.0,2.0,1.0,0.0,0.0,1.0,5.0,3.0,60.0,0.25,0.0,2.75,6.0,2.0,6.75,13.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHCatOutputFormat.java,22.0,3.0,1.0,2.0,1.0,1.0,42.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,40.0,0.18,2.0,4.4,7.0,6.0,19.2,41.0,0.0,0.0,0.0,0.6,1.0,0.0
TestHCatPartitionPublish.java,18.0,2.0,1.0,2.0,1.0,1.0,29.0,0.0,2.0,3.0,1.0,2.0,3.0,1.5,39.0,0.13,0.0,4.5,16.0,1.0,11.8,29.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHCatPartitioned.java,45.0,9.0,3.0,4.0,1.0,1.0,24.0,2.0,1.0,0.0,0.0,3.0,8.0,3.0,43.0,0.15,2.0,5.166666666666667,9.0,4.0,12.5,23.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
TestHCatRecordSerDe.java,63.0,12.0,4.0,2.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.23,1.0,2.0,3.0,18.0,19.0,20.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHCatSchema.java,20.0,2.0,1.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.26,1.0,3.3,7.0,1.0,7.7,14.0,0.0,0.0,0.0,0.5,1.0,0.0
TestHCatSchemaUtils.java,13.0,1.0,0.0,2.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.26,1.0,4.0,7.0,1.0,5.6,9.0,0.0,0.0,0.0,0.4,1.0,0.0
TestHCatStorer.java,27.0,2.0,2.0,3.0,1.0,1.0,11.11111111111111,0.0,5.0,2.0,1.0,4.0,11.0,1.3333333333333333,7.888888888888889,0.11,0.0,5.5,20.0,1.0,10.5,26.0,0.0,0.0,0.0,0.7391304347826086,3.0,0.0
TestHCatStorerMulti.java,12.0,1.0,0.0,2.0,1.0,1.0,11.333333333333334,0.0,3.0,1.0,0.0,5.0,3.0,1.0,18.666666666666668,0.1,0.0,5.181818181818182,10.0,1.0,6.818181818181818,14.0,0.0,0.0,0.0,0.4545454545454545,2.0,0.0
TestHCatStorerWrapper.java,57.0,9.0,0.0,8.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.39,4.0,4.0,4.0,24.0,24.0,24.0,0.0,0.0,3.0,3.0,3.0,0.0
TestHCatUtil.java,19.0,2.0,2.0,2.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.22,0.0,6.285714285714286,18.0,1.0,7.0,15.0,0.0,0.0,0.0,0.5714285714285714,4.0,0.0
TestHS2AuthzContext.java,9.0,1.0,0.0,1.0,1.0,1.5,16.5,0.0,2.0,2.0,0.0,2.0,2.0,1.0,33.5,0.28,0.0,2.2857142857142856,6.0,1.0,5.285714285714286,17.0,0.0,0.0,0.0,0.1428571428571428,1.0,1.0
TestHS2AuthzSessionContext.java,8.0,0.0,0.0,1.0,1.0,1.5,12.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,25.0,0.47,1.0,2.5,6.0,2.0,5.0,10.0,0.0,0.0,0.0,0.25,1.0,0.0
TestHS2HttpServer.java,10.0,0.0,0.0,2.0,1.0,1.0,15.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,33.0,0.47,1.0,1.6666666666666667,2.0,1.0,6.333333333333333,11.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
TestHS2ImpersonationWithRemoteMS.java,25.0,4.0,0.0,2.0,1.0,1.0,20.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.26,1.0,2.6666666666666665,5.0,2.0,10.666666666666666,20.0,0.0,0.0,0.0,1.0,2.0,0.0
TestHWIServer.java,9.0,1.0,1.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.57,0.0,0.6666666666666666,2.0,1.0,5.333333333333333,14.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
TestHWISessionManager.java,39.0,5.0,3.0,4.0,2.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,65.0,0.2,1.0,2.5,5.0,2.0,13.25,37.0,0.0,0.0,0.0,1.75,5.0,0.0
TestHadoopAuthBridge23.java,18.0,1.0,3.0,2.0,1.0,1.5714285714285714,11.142857142857142,0.0,7.0,0.0,0.0,7.0,4.0,1.5714285714285714,21.714285714285715,0.23,0.0,2.263157894736842,8.0,1.0,7.526315789473684,36.0,0.0,0.0,0.0,0.4210526315789473,2.0,1.0
TestHashPartition.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.89,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHeartbeatTimerTask.java,7.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,21.0,0.23,0.0,4.125,5.0,2.0,5.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHive.java,34.0,3.0,4.0,3.0,1.0,1.1594202898550725,18.30434782608696,0.0434782608695652,1.0,4.0,0.0,9.0,8.0,1.318840579710145,35.971014492753625,0.17,0.0,4.092672413793103,29.0,0.0,10.204741379310343,105.0,0.0,0.0,0.0,0.4612068965517241,4.0,1.0
TestHiveAccumuloColumnMapping.java,10.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.43,2.0,2.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
TestHiveAccumuloHelper.java,19.0,3.0,2.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,40.0,0.26,0.0,1.8,4.0,1.0,9.2,16.0,0.0,0.0,0.0,0.4,1.0,0.0
TestHiveAccumuloTableInputFormat.java,33.0,4.0,2.0,2.0,1.0,1.0,74.0,0.0,1.0,0.0,0.0,3.0,9.0,1.0,63.0,0.08,4.0,9.789473684210526,25.0,7.0,18.105263157894736,29.0,0.0,0.0,0.0,0.5263157894736842,4.0,0.0
TestHiveAccumuloTableOutputFormat.java,53.0,11.0,3.0,1.0,1.0,1.0,57.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,59.0,0.11,0.0,9.555555555555555,16.0,1.0,29.33333333333333,52.0,0.0,0.0,0.0,0.0,0.0,0.0
